1385, 20521, 1430
1386, 20525, 1430
1387, 20527, 1428
1388, 20529, 1431
1389, 20531, 1433
1390, 20532, 1435
1391, 20536, 1432
1392, 20540, 1432
1393, 20542, 1434
1394, 20543, 1434
1395, 20546, 1434
1396, 20546, 1439
1397, 20546, 1439
1398, 20548, 1439
1399, 20550, 1441
1400, 20554, 1438
1401, 20556, 1441
1402, 20556, 1445
1403, 20561, 1441
1404, 20564, 1440
1405, 20571, 1436
1406, 20572, 1438
1407, 20577, 1436
1408, 20581, 1435
1409, 20586, 1433
1410, 20587, 1434
1411, 20588, 1435
1412, 20592, 1431
1413, 20594, 1432
1414, 20595, 1433
1415, 20598, 1430
1416, 20600, 1431
1417, 20600, 1436
1418, 20605, 1436
1419, 20607, 1436
1420, 20612, 1434
1421, 20612, 1435
1422, 20614, 1435
1423, 20618, 1435
1424, 20623, 1430
1425, 20625, 1432
1426, 20628, 1432
1427, 20630, 1434
1428, 20633, 1432
1429, 20635, 1432
1430, 20638, 1431
1431, 20642, 1432
1432, 20644, 1434
1433, 20644, 1435
1434, 20647, 1436
1435, 20648, 1438
1436, 20650, 1439
1437, 20651, 1439
1438, 20662, 1429
1439, 20666, 1426
1440, 20668, 1426
